,Date,Time,x1,y1,x2,y2,Num
31640,2017/1/1,0,618.1006222,722.2760506,680.2414222,592.9448876,1
31641,2017/1/1,1,618.1006222,722.2760506,680.2414222,592.9448876,0
31642,2017/1/1,6,618.1006222,722.2760506,680.2414222,592.9448876,6
31643,2017/1/1,7,618.1006222,722.2760506,680.2414222,592.9448876,33
31644,2017/1/1,8,618.1006222,722.2760506,680.2414222,592.9448876,33
31645,2017/1/1,9,618.1006222,722.2760506,680.2414222,592.9448876,47
31646,2017/1/1,10,618.1006222,722.2760506,680.2414222,592.9448876,65
31647,2017/1/1,11,618.1006222,722.2760506,680.2414222,592.9448876,49
31648,2017/1/1,12,618.1006222,722.2760506,680.2414222,592.9448876,47
31649,2017/1/1,13,618.1006222,722.2760506,680.2414222,592.9448876,40
31650,2017/1/1,14,618.1006222,722.2760506,680.2414222,592.9448876,31
31651,2017/1/1,15,618.1006222,722.2760506,680.2414222,592.9448876,33
31652,2017/1/1,16,618.1006222,722.2760506,680.2414222,592.9448876,34
31653,2017/1/1,17,618.1006222,722.2760506,680.2414222,592.9448876,39
31654,2017/1/1,18,618.1006222,722.2760506,680.2414222,592.9448876,40
31655,2017/1/1,19,618.1006222,722.2760506,680.2414222,592.9448876,26
31656,2017/1/1,20,618.1006222,722.2760506,680.2414222,592.9448876,17
31657,2017/1/1,21,618.1006222,722.2760506,680.2414222,592.9448876,14
31658,2017/1/1,22,618.1006222,722.2760506,680.2414222,592.9448876,9
31659,2017/1/1,23,618.1006222,722.2760506,680.2414222,592.9448876,10
31660,2017/1/1,0,632.6136888999999,736.0590593,680.2414222,592.9448876,0
31661,2017/1/1,1,632.6136888999999,736.0590593,680.2414222,592.9448876,0
31662,2017/1/1,6,632.6136888999999,736.0590593,680.2414222,592.9448876,5
31663,2017/1/1,7,632.6136888999999,736.0590593,680.2414222,592.9448876,17
31664,2017/1/1,8,632.6136888999999,736.0590593,680.2414222,592.9448876,26
31665,2017/1/1,9,632.6136888999999,736.0590593,680.2414222,592.9448876,42
31666,2017/1/1,10,632.6136888999999,736.0590593,680.2414222,592.9448876,17
31667,2017/1/1,11,632.6136888999999,736.0590593,680.2414222,592.9448876,40
31668,2017/1/1,12,632.6136888999999,736.0590593,680.2414222,592.9448876,29
31669,2017/1/1,13,632.6136888999999,736.0590593,680.2414222,592.9448876,30
31670,2017/1/1,14,632.6136888999999,736.0590593,680.2414222,592.9448876,25
31671,2017/1/1,15,632.6136888999999,736.0590593,680.2414222,592.9448876,31
31672,2017/1/1,16,632.6136888999999,736.0590593,680.2414222,592.9448876,15
31673,2017/1/1,17,632.6136888999999,736.0590593,680.2414222,592.9448876,26
31674,2017/1/1,18,632.6136888999999,736.0590593,680.2414222,592.9448876,18
31675,2017/1/1,19,632.6136888999999,736.0590593,680.2414222,592.9448876,22
31676,2017/1/1,20,632.6136888999999,736.0590593,680.2414222,592.9448876,18
31677,2017/1/1,21,632.6136888999999,736.0590593,680.2414222,592.9448876,19
31678,2017/1/1,22,632.6136888999999,736.0590593,680.2414222,592.9448876,16
31679,2017/1/1,23,632.6136888999999,736.0590593,680.2414222,592.9448876,5
31680,2017/1/1,0,672.5223111,491.7346733,680.2414222,592.9448876,13
31681,2017/1/1,1,672.5223111,491.7346733,680.2414222,592.9448876,0
31682,2017/1/1,6,672.5223111,491.7346733,680.2414222,592.9448876,1
31683,2017/1/1,7,672.5223111,491.7346733,680.2414222,592.9448876,5
31684,2017/1/1,8,672.5223111,491.7346733,680.2414222,592.9448876,7
31685,2017/1/1,9,672.5223111,491.7346733,680.2414222,592.9448876,10
31686,2017/1/1,10,672.5223111,491.7346733,680.2414222,592.9448876,6
31687,2017/1/1,11,672.5223111,491.7346733,680.2414222,592.9448876,15
31688,2017/1/1,12,672.5223111,491.7346733,680.2414222,592.9448876,20
31689,2017/1/1,13,672.5223111,491.7346733,680.2414222,592.9448876,16
31690,2017/1/1,14,672.5223111,491.7346733,680.2414222,592.9448876,17
31691,2017/1/1,15,672.5223111,491.7346733,680.2414222,592.9448876,46
31692,2017/1/1,16,672.5223111,491.7346733,680.2414222,592.9448876,42
31693,2017/1/1,17,672.5223111,491.7346733,680.2414222,592.9448876,46
31694,2017/1/1,18,672.5223111,491.7346733,680.2414222,592.9448876,44
31695,2017/1/1,19,672.5223111,491.7346733,680.2414222,592.9448876,33
31696,2017/1/1,20,672.5223111,491.7346733,680.2414222,592.9448876,63
31697,2017/1/1,21,672.5223111,491.7346733,680.2414222,592.9448876,53
31698,2017/1/1,22,672.5223111,491.7346733,680.2414222,592.9448876,33
31699,2017/1/1,23,672.5223111,491.7346733,680.2414222,592.9448876,8
31700,2017/1/1,0,630.1784888999999,532.7983989,680.2414222,592.9448876,30
31701,2017/1/1,1,630.1784888999999,532.7983989,680.2414222,592.9448876,0
31702,2017/1/1,6,630.1784888999999,532.7983989,680.2414222,592.9448876,10
31703,2017/1/1,7,630.1784888999999,532.7983989,680.2414222,592.9448876,17
31704,2017/1/1,8,630.1784888999999,532.7983989,680.2414222,592.9448876,23
31705,2017/1/1,9,630.1784888999999,532.7983989,680.2414222,592.9448876,18
31706,2017/1/1,10,630.1784888999999,532.7983989,680.2414222,592.9448876,14
31707,2017/1/1,11,630.1784888999999,532.7983989,680.2414222,592.9448876,9
31708,2017/1/1,12,630.1784888999999,532.7983989,680.2414222,592.9448876,28
31709,2017/1/1,13,630.1784888999999,532.7983989,680.2414222,592.9448876,57
31710,2017/1/1,14,630.1784888999999,532.7983989,680.2414222,592.9448876,50
31711,2017/1/1,15,630.1784888999999,532.7983989,680.2414222,592.9448876,63
31712,2017/1/1,16,630.1784888999999,532.7983989,680.2414222,592.9448876,44
31713,2017/1/1,17,630.1784888999999,532.7983989,680.2414222,592.9448876,70
31714,2017/1/1,18,630.1784888999999,532.7983989,680.2414222,592.9448876,73
31715,2017/1/1,19,630.1784888999999,532.7983989,680.2414222,592.9448876,76
31716,2017/1/1,20,630.1784888999999,532.7983989,680.2414222,592.9448876,79
31717,2017/1/1,21,630.1784888999999,532.7983989,680.2414222,592.9448876,83
31718,2017/1/1,22,630.1784888999999,532.7983989,680.2414222,592.9448876,66
31719,2017/1/1,23,630.1784888999999,532.7983989,680.2414222,592.9448876,41
31720,2017/1/1,0,717.0446222,532.2401819,680.2414222,592.9448876,12
31721,2017/1/1,1,717.0446222,532.2401819,680.2414222,592.9448876,0
31722,2017/1/1,6,717.0446222,532.2401819,680.2414222,592.9448876,3
31723,2017/1/1,7,717.0446222,532.2401819,680.2414222,592.9448876,3
31724,2017/1/1,8,717.0446222,532.2401819,680.2414222,592.9448876,4
31725,2017/1/1,9,717.0446222,532.2401819,680.2414222,592.9448876,7
31726,2017/1/1,10,717.0446222,532.2401819,680.2414222,592.9448876,8
31727,2017/1/1,11,717.0446222,532.2401819,680.2414222,592.9448876,10
31728,2017/1/1,12,717.0446222,532.2401819,680.2414222,592.9448876,19
31729,2017/1/1,13,717.0446222,532.2401819,680.2414222,592.9448876,17
31730,2017/1/1,14,717.0446222,532.2401819,680.2414222,592.9448876,26
31731,2017/1/1,15,717.0446222,532.2401819,680.2414222,592.9448876,22
31732,2017/1/1,16,717.0446222,532.2401819,680.2414222,592.9448876,22
31733,2017/1/1,17,717.0446222,532.2401819,680.2414222,592.9448876,34
31734,2017/1/1,18,717.0446222,532.2401819,680.2414222,592.9448876,50
31735,2017/1/1,19,717.0446222,532.2401819,680.2414222,592.9448876,30
31736,2017/1/1,20,717.0446222,532.2401819,680.2414222,592.9448876,16
31737,2017/1/1,21,717.0446222,532.2401819,680.2414222,592.9448876,28
31738,2017/1/1,22,717.0446222,532.2401819,680.2414222,592.9448876,30
31739,2017/1/1,23,717.0446222,532.2401819,680.2414222,592.9448876,9
31740,2017/1/1,0,636.5461333,505.0059069,680.2414222,592.9448876,0
31741,2017/1/1,1,636.5461333,505.0059069,680.2414222,592.9448876,0
31742,2017/1/1,6,636.5461333,505.0059069,680.2414222,592.9448876,0
31743,2017/1/1,7,636.5461333,505.0059069,680.2414222,592.9448876,6
31744,2017/1/1,8,636.5461333,505.0059069,680.2414222,592.9448876,8
31745,2017/1/1,9,636.5461333,505.0059069,680.2414222,592.9448876,7
31746,2017/1/1,10,636.5461333,505.0059069,680.2414222,592.9448876,7
31747,2017/1/1,11,636.5461333,505.0059069,680.2414222,592.9448876,0
31748,2017/1/1,12,636.5461333,505.0059069,680.2414222,592.9448876,1
31749,2017/1/1,13,636.5461333,505.0059069,680.2414222,592.9448876,5
31750,2017/1/1,14,636.5461333,505.0059069,680.2414222,592.9448876,9
31751,2017/1/1,15,636.5461333,505.0059069,680.2414222,592.9448876,5
31752,2017/1/1,16,636.5461333,505.0059069,680.2414222,592.9448876,19
31753,2017/1/1,17,636.5461333,505.0059069,680.2414222,592.9448876,36
31754,2017/1/1,18,636.5461333,505.0059069,680.2414222,592.9448876,10
31755,2017/1/1,19,636.5461333,505.0059069,680.2414222,592.9448876,10
31756,2017/1/1,20,636.5461333,505.0059069,680.2414222,592.9448876,8
31757,2017/1/1,21,636.5461333,505.0059069,680.2414222,592.9448876,9
31758,2017/1/1,22,636.5461333,505.0059069,680.2414222,592.9448876,6
31759,2017/1/1,23,636.5461333,505.0059069,680.2414222,592.9448876,3
31760,2017/1/1,0,717.5836444,492.77937699999995,680.2414222,592.9448876,7
31761,2017/1/1,1,717.5836444,492.77937699999995,680.2414222,592.9448876,0
31762,2017/1/1,6,717.5836444,492.77937699999995,680.2414222,592.9448876,1
31763,2017/1/1,7,717.5836444,492.77937699999995,680.2414222,592.9448876,3
31764,2017/1/1,8,717.5836444,492.77937699999995,680.2414222,592.9448876,11
